ZIP Code,Cov C Amount Weighted Avg,Avg Fire Risk Score,Number of Negligible Fire Risk Exposure,Number of Low Fire Risk Exposure,Number of Moderate Fire Risk Exposure,Number of High Fire Risk Exposure,Number of Very High Fire Risk Exposure,Earned Premium 2020,Earned Exposure 2020,Non-CAT Cov A Smoke - Incurred Losses,Non-CAT Cov A Smoke - Number of Claims,Non-CAT Cov C Fire - Incurred Losses,Non-CAT Cov C Fire - Number of Claims,Non-CAT Cov C Smoke - Incurred Losses,Non-CAT Cov C Smoke - Number of Claims,CAT Cov A Smoke - Incurred Losses,CAT Cov A Smoke - Number of Claims,Earned Premium 2021,Earned Exposure 2021,Avg Premium 2021
92408.0,178034.45,0.41,445.0,259.0,16.0,2.0,0.0,605332.0,723.0,0.0,0,0.0,0,0.0,0,0.0,0.0,633072.0,710.0,891.6507042253521
92410.0,158436.68,0.36,1297.0,686.0,15.0,1.0,0.0,1706481.0,1999.0,12347.0,1,324337.0,2,0.0,0,34265.0,7.0,1777244.0,1936.0,917.9979338842975
92411.0,150276.77,0.34,1131.0,526.0,27.0,0.0,0.0,1346106.0,1684.0,0.0,0,0.0,0,0.0,0,86836.0,16.0,1404699.0,1655.0,848.7607250755287
92501.0,224818.41,0.4,1228.0,559.0,69.0,17.0,0.0,1771081.0,1873.0,0.0,0,23791.0,1,0.0,0,0.0,0.0,1932687.0,1886.0,1024.754506892895
92503.0,265485.85,0.59,5581.0,2527.0,1198.0,199.0,18.0,10070122.0,9509.059999999994,63433.0,5,377550.0,9,13901.0,1,24873.0,5.0,11213120.0,9490.98,1181.4501769048086
92504.0,253453.32,0.41,3602.0,1732.0,250.0,31.0,0.0,6091515.0,5615.0,51156.0,4,391397.0,5,6334.0,3,49655.0,4.0,6644588.0,5609.0,1184.6297022642182
92505.0,231851.52,0.32,2978.0,1033.0,110.0,17.0,0.0,3917305.0,4138.0,64099.0,2,3017.0,3,31664.0,1,23940.0,3.0,4293316.0,4157.0,1032.7919172480154
92506.0,325908.9,0.48,3741.0,2379.0,284.0,36.0,4.0,8356458.0,6444.0,2913.0,2,122977.0,5,0.0,0,29159.0,2.0,9279740.0,6506.0,1426.3356901321856
92507.0,230979.39,0.63,2089.0,1153.0,297.0,190.0,9.0,3376165.0,3739.0,13449.0,3,327493.0,3,4410.0,1,21616.0,4.0,3799400.0,3885.0,977.966537966538
92508.0,339790.83,0.4,2937.0,1527.0,153.0,8.0,0.0,6180919.0,4624.0,39924.0,3,165482.0,4,9758.0,2,28955.0,3.0,6649541.0,4539.0,1464.9792905926415
92509.0,221654.96,0.53,4596.0,2335.0,658.0,146.0,5.0,7606361.0,7740.0,19701.0,3,734350.0,8,0.0,0,10152.0,2.0,8307848.0,7743.0,1072.9495027767016
92522.0,550000.0,2.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2533.0,1.0,2533.0
92530.0,230072.9,0.7,3432.0,1660.0,690.0,238.0,133.0,6437432.0,6152.0,0.0,0,5671.0,2,0.0,0,0.0,0.0,7167339.0,6326.0,1132.996996522289
92532.0,310032.06,0.71,2270.0,1052.0,541.0,69.0,140.0,4975399.0,4072.0,6973.0,2,76283.0,1,940.0,1,0.0,0.0,5393461.0,3964.0,1360.6107467204843
92536.0,273513.14,2.09,3.0,66.0,146.0,65.0,17.0,478809.0,297.0,0.0,0,269593.0,2,0.0,0,0.0,0.0,530103.0,293.0,1809.2252559726962
92539.0,208545.41,2.01,6.0,50.0,75.0,60.0,2.0,315534.0,192.0,0.0,0,0.0,0,0.0,0,0.0,0.0,325318.0,184.0,1768.0326086956522
92543.0,194410.48,0.43,1271.0,760.0,49.0,7.0,2.0,1767081.0,2091.0,35998.0,2,0.0,0,0.0,0,0.0,0.0,1932150.0,2114.0,913.9782403027436
92544.0,231993.81,0.58,2621.0,1319.0,236.0,239.0,11.0,4544864.0,4426.0,21736.0,2,29269.0,3,10288.0,2,0.0,0.0,4946120.0,4413.0,1120.806707455246
92545.0,232998.41,0.42,2659.0,1389.0,104.0,16.0,24.0,3980355.0,4193.0,3027.0,1,109645.0,4,0.0,0,0.0,0.0,4401458.0,4213.0,1044.7324946593876
92546.0,138600.0,0.0,1.0,0.0,0.0,0.0,0.0,722.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,717.0,1.0,717.0
92548.0,237734.78,1.2,49.0,104.0,63.0,17.0,0.0,277537.0,232.0,0.0,0,0.0,0,0.0,0,0.0,0.0,301528.0,236.0,1277.6610169491526
92549.0,231726.38,2.85,11.0,4.0,290.0,1240.0,80.0,1820873.0,1624.0,0.0,0,7667.0,1,0.0,0,0.0,0.0,1989718.0,1591.0,1250.6084223758642
92551.0,223304.46,0.21,2539.0,640.0,4.0,6.0,0.0,2970558.0,3189.0,22593.0,4,0.0,0,4410.0,1,8066.0,3.0,3219929.0,3147.0,1023.1741340959644
92552.0,295900.0,0.0,2.0,0.0,0.0,0.0,0.0,2177.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2542.0,2.0,1271.0
92553.0,196289.41,0.19,4847.0,1112.0,2.0,0.0,0.0,5093286.0,5962.0,68439.0,11,452835.0,10,9168.0,3,58845.0,5.0,5459221.0,5896.0,925.9194369063772
92555.0,289260.61,0.38,3767.0,1349.0,235.0,38.0,28.0,6078578.0,5417.0,113529.0,11,45531.0,4,16779.0,5,72185.0,7.0,6631177.0,5359.0,1237.3907445418922
92557.0,241112.82,0.42,4242.0,1733.0,299.0,91.0,24.0,6332932.0,6390.0,43784.0,9,168674.0,6,0.0,0,81267.0,6.0,6850408.0,6386.0,1072.7228311932352
92561.0,307996.14,1.99,13.0,83.0,195.0,82.0,12.0,657580.0,385.0,0.0,0,0.0,0,0.0,0,0.0,0.0,757527.0,406.0,1865.8300492610838
92562.0,362200.76,0.88,3272.0,3034.0,1058.0,513.0,71.0,12270612.789999997,7948.0,4369.0,1,253882.0,4,655.0,1,0.0,0.0,13442441.0,7919.0,1697.4922338679125
92563.0,323130.46,0.64,4071.0,3130.0,432.0,98.0,177.82999999999993,9655251.0,7919.0,899.0,1,235048.0,3,0.0,0,0.0,0.0,10748773.0,8072.0,1331.6121159563925
92567.0,239018.15,0.86,266.0,523.0,83.0,29.0,0.0,1045740.0,901.0,0.0,0,3650.0,1,0.0,0,0.0,0.0,1115535.0,883.0,1263.3465458663647
92570.0,249747.0,0.96,1241.0,1721.0,676.0,166.0,21.0,4528052.0,3826.0,8237.0,1,144209.0,5,0.0,0,23128.0,1.0,5045986.0,3909.0,1290.8636479918137
92571.0,225836.63,0.32,3611.0,1221.0,39.0,101.0,2.0,4921438.0,4975.0,8451.0,2,13693.0,2,27074.0,2,3129.0,2.0,5276371.0,4844.0,1089.259083402147
92572.0,294000.0,3.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2110.0,1.0,2110.0
92582.0,266287.9,0.38,1604.0,655.0,52.0,44.0,0.0,2257605.0,2356.0,6992.0,1,43674.0,1,335.0,1,25214.0,1.0,2488743.0,2353.0,1057.6893327666808
92583.0,215205.75,0.3,2011.0,733.0,23.0,19.0,2.0,2386351.0,2788.0,0.0,0,0.0,0,0.0,0,1323.0,1.0,2604124.0,2787.0,934.3824901327592
92584.0,302834.96,0.59,4235.0,2566.0,435.0,75.0,177.82999999999993,8102713.0,7495.0,0.0,0,223934.0,3,0.0,0,0.0,0.0,9338884.0,7948.0,1174.9979869149472
92585.0,273545.68,0.47,1885.0,1030.0,88.0,77.0,0.0,3017645.0,3080.0,0.0,0,145836.0,3,0.0,0,0.0,0.0,3507097.0,3331.0,1052.866106274392
92586.0,202240.76,0.38,2052.0,1106.0,32.0,16.0,0.0,2608733.0,3207.0,3779.0,1,6450.0,1,0.0,0,0.0,0.0,2829335.0,3218.0,879.2215661901803
92587.0,322727.5,0.54,1696.0,899.0,251.0,46.0,10.0,3621673.0,2902.0,0.0,0,322013.0,4,0.0,0,0.0,0.0,4110328.0,3014.0,1363.745189117452
92589.0,649500.0,1.0,0.0,1.0,0.0,0.0,0.0,4377.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,5031.0,1.0,5031.0
92590.0,635286.44,1.92,21.0,161.0,166.0,95.0,36.0,1250469.0,478.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1360765.0,485.0,2805.701030927835
92591.0,332042.51,0.55,2337.0,1741.0,270.0,47.0,3.0,5234068.0,4397.0,0.0,0,156109.0,1,0.0,0,0.0,0.0,5752544.0,4449.0,1292.9970779950552
92592.0,356560.37,0.68,4704.0,3565.099999999995,870.0,304.0,58.0,12270612.789999997,9509.059999999994,2169.0,1,219157.0,2,0.0,0,0.0,0.0,14027102.329999998,9490.98,1477.9403528402756
92595.0,295207.64,0.93,1216.0,1591.0,532.0,154.0,38.0,4576031.0,3531.0,0.0,0,72095.0,2,0.0,0,0.0,0.0,5156103.0,3569.0,1444.6912300364247
92596.0,324003.53,0.61,2347.0,1216.0,172.0,21.0,177.82999999999993,4588391.0,3959.0,0.0,0,157546.0,2,0.0,0,0.0,0.0,5373796.0,4421.0,1215.515946618412
92602.0,489331.55,0.5,1521.0,1060.0,91.0,19.0,13.0,3345254.0,2704.0,261467.28999999963,14,25758.0,5,83349.79999999928,6,151209.0,7.0,3874437.0,2866.0,1351.8621772505235
92603.0,654176.66,0.65,1010.0,962.0,160.0,47.0,1.0,4871795.0,2180.0,340.0,1,1179.0,1,276.0,1,0.0,0.0,5737656.0,2219.0,2585.6944569625957
92604.0,312204.66,0.35,1393.0,732.0,7.0,0.0,0.0,2167197.0,2131.0,47939.0,3,2250.0,2,719.0,2,8521.0,1.0,2334104.0,2079.0,1122.7051467051467
92606.0,330197.95,0.37,866.0,510.0,3.0,0.0,0.0,1509253.0,1379.0,38913.0,3,6659.0,1,8096.0,2,0.0,0.0,1647062.0,1369.0,1203.1132213294375
92610.0,342316.52,0.78,830.0,483.0,296.0,58.0,18.0,2467807.0,1684.0,69198.0,11,0.0,0,6516.0,3,7955.0,1.0,2783065.0,1677.0,1659.5497912939773
92612.0,348101.61,0.44,327.0,212.0,13.0,2.0,0.0,727907.0,554.0,0.0,0,0.0,0,0.0,0,0.0,0.0,794608.0,565.0,1406.3858407079647
92614.0,328120.59,0.4,734.0,476.0,5.0,0.0,0.0,1341172.0,1216.0,8626.0,1,0.0,0,4018.0,1,0.0,0.0,1454564.0,1199.0,1213.1476230191827
92617.0,348230.42,0.51,333.0,252.0,30.0,1.0,0.0,734261.0,616.0,0.0,0,0.0,0,0.0,0,0.0,0.0,842547.0,628.0,1341.6353503184714
92618.0,437560.67,0.51,2483.0,1565.0,185.0,19.0,55.0,4746148.0,4308.0,261467.28999999963,14,217479.0,12,83349.79999999928,6,113294.0,5.0,5717491.0,4559.0,1254.110769905681
92620.0,384019.1,0.38,3496.0,2024.0,37.0,0.0,0.0,6047043.0,5557.0,261467.28999999963,14,52682.0,9,31551.0,6,69403.0,4.0,6588677.0,5468.0,1204.951901975128
92621.0,291375.0,1.5,1.0,0.0,0.0,1.0,0.0,2070.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,762.0,1.0,762.0
92624.0,426580.16,0.43,510.0,349.0,13.0,0.0,0.0,1398171.0,871.0,0.0,0,347.0,1,0.0,0,0.0,0.0,1549879.0,880.0,1761.2261363636364
92625.0,785510.19,0.72,831.0,975.0,153.0,48.0,5.0,4952187.0,2011.0,0.0,0,213511.0,4,0.0,0,0.0,0.0,5675293.0,2059.0,2756.3346284604177
92626.0,318478.63,0.36,2640.0,1505.0,4.0,0.0,0.0,4536227.0,4148.0,15303.0,2,250979.0,3,0.0,0,0.0,0.0,4967482.0,4115.0,1207.1645200486028
92627.0,307335.33,0.4,2103.0,1355.0,16.0,6.0,0.0,3565758.0,3481.0,0.0,0,81140.0,2,0.0,0,0.0,0.0,3994378.0,3509.0,1138.3237389569679
92629.0,503173.72,0.55,1602.0,1309.0,135.0,40.0,1.0,5874525.0,3087.0,0.0,0,255338.0,2,0.0,0,0.0,0.0,6678635.0,3150.0,2120.201587301587
92630.0,334240.58,0.44,4205.0,2202.0,189.0,120.0,1.0,8470212.0,6717.0,114298.0,11,477857.0,4,31375.0,6,2748.0,1.0,9301276.0,6675.0,1393.4495880149814
92631.0,263250.0,0.0,2.0,0.0,0.0,0.0,0.0,1260.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1400.0,2.0,700.0
92633.0,292500.0,0.0,2.0,0.0,0.0,0.0,0.0,1509.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1400.0,2.0,700.0
92635.0,366750.0,0.0,1.0,0.0,0.0,0.0,0.0,977.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1168.0,1.0,1168.0
92637.0,166767.89,0.38,20.0,7.0,1.0,1.0,0.0,20986.0,29.0,0.0,0,0.0,0,0.0,0,0.0,0.0,24496.0,29.0,844.6896551724138
92640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,178.0,1.0,178.0
92645.0,267750.0,0.0,1.0,0.0,0.0,0.0,0.0,540.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,620.0,1.0,620.0
92646.0,315689.41,0.42,3807.0,2770.0,5.0,0.0,0.0,7432896.0,6582.0,17017.0,2,24153.0,1,4885.0,1,0.0,0.0,8124085.0,6527.0,1244.6889842193964
92647.0,283427.06,0.41,2804.0,1942.0,1.0,0.0,0.0,4295924.0,4746.0,68965.0,6,2279.0,1,0.0,0,8793.0,1.0,4714920.0,4730.0,996.8118393234672
92648.0,464559.87,0.48,1853.0,1644.0,32.0,0.0,0.0,5336227.0,3529.0,13588.0,2,0.0,0,0.0,0,0.0,0.0,5935715.0,3577.0,1659.4115180318702
92649.0,433627.16,0.48,1788.0,1599.0,22.0,0.0,0.0,4620704.0,3409.0,0.0,0,25553.0,2,0.0,0,0.0,0.0,5160125.0,3444.0,1498.2941347270616
92651.0,663250.53,1.35,1046.0,1892.0,1088.0,632.0,116.0,12146086.0,4774.0,0.0,0,112811.0,1,0.0,0,0.0,0.0,13855383.0,4954.0,2796.8072264836496
92652.0,391400.0,1.0,0.0,1.0,0.0,0.0,0.0,2023.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1094.0,1.0,1094.0
92653.0,483064.56,0.39,1983.0,1081.0,73.0,2.0,0.0,5993915.0,3139.0,7565.0,1,126661.0,1,0.0,0,0.0,0.0,6578235.0,3108.0,2116.549227799228
92654.0,253400.0,0.0,1.0,0.0,0.0,0.0,0.0,1576.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1756.0,1.0,1756.0
92655.0,228033.2,0.37,257.0,152.0,0.0,0.0,0.0,302537.0,409.0,16558.0,2,0.0,0,0.0,0,2886.0,1.0,332286.0,409.0,812.4352078239609
92656.0,330070.11,0.53,2103.0,1366.0,273.0,23.0,7.0,5483497.0,3772.0,162470.0,3,0.0,0,72361.0,2,0.0,0.0,6087643.0,3710.0,1640.8741239892183
92657.0,1103121.28,1.29,325.0,834.0,366.0,182.0,30.0,6489632.0,1737.0,0.0,0,194555.0,2,0.0,0,0.0,0.0,7971395.0,1812.0,4399.224613686534
92660.0,720377.76,0.62,1634.0,1662.0,251.0,13.0,0.0,8417204.0,3560.0,21081.0,1,25512.0,3,0.0,0,0.0,0.0,9636810.0,3608.0,2670.9562084257204
92661.0,678613.64,0.58,286.0,263.0,38.0,0.0,0.0,1283100.0,586.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1519851.0,614.0,2475.327361563518
92662.0,606010.19,0.65,187.0,299.0,13.0,0.0,0.0,950090.0,499.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1080986.0,529.0,2043.4517958412098
92663.0,616679.17,0.5,1126.0,881.0,86.0,0.0,0.0,4158384.0,2094.0,0.0,0,364358.0,2,0.0,0,0.0,0.0,4686926.0,2155.0,2174.907656612529
92665.0,292446.95,0.0,2.0,0.0,0.0,0.0,0.0,2094.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2271.0,2.0,1135.5
92667.0,536348.57,0.0,6.0,0.0,0.0,0.0,0.0,10596.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,11260.0,6.0,1876.6666666666667
92668.0,450750.0,0.0,1.0,0.0,0.0,0.0,0.0,921.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1028.0,1.0,1028.0
92670.0,271500.0,0.0,1.0,0.0,0.0,0.0,0.0,689.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,775.0,1.0,775.0
92672.0,441381.93,0.71,1725.0,1429.0,392.0,126.0,5.0,5843000.0,3676.0,0.0,0,250000.0,1,0.0,0,0.0,0.0,6631141.0,3763.0,1762.1953228806804
92673.0,490577.61,0.79,1791.0,1722.0,628.0,113.0,9.0,7810523.0,4265.0,0.0,0,189066.0,3,0.0,0,0.0,0.0,8903683.0,4322.0,2060.0839888940304
92675.0,536672.08,0.83,1465.0,1573.0,540.0,135.0,8.0,7662447.0,3722.0,25307.0,1,1786.0,1,6452.0,1,0.0,0.0,8739019.0,3780.0,2311.9097883597883
92676.0,382606.85,3.02,4.0,29.0,6.0,215.0,82.0,611283.0,336.0,88854.0,2,62472.0,4,83349.79999999928,3,0.0,0.0,569827.0,327.0,1742.5902140672783
92677.0,451668.43,0.66,3789.0,2880.0,788.0,199.0,10.0,12270612.789999997,7664.0,0.0,0,0.0,0,0.0,0,0.0,0.0,14027102.329999998,7609.0,1843.4882809830463
92678.0,286339.72,2.84,0.0,0.0,3.0,18.0,0.0,53086.0,21.0,0.0,0,0.0,0,0.0,0,0.0,0.0,45261.0,19.0,2382.157894736842
92679.0,537149.3,1.2,1439.0,2146.0,1265.0,470.0,102.0,12249686.0,5421.0,9038.0,1,99616.0,1,0.0,0,0.0,0.0,14027102.329999998,5516.0,2542.9844688179837
92683.0,254788.22,0.31,5005.0,2205.0,0.0,0.0,0.0,5594660.0,7210.0,261467.28999999963,14,311188.0,6,50123.0,6,22108.0,2.0,6007992.0,7107.0,845.3626002532715
92686.0,277500.0,0.5,1.0,1.0,0.0,0.0,0.0,2059.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2374.0,2.0,1187.0
92687.0,410250.0,0.0,1.0,0.0,0.0,0.0,0.0,1036.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1177.0,1.0,1177.0
92688.0,318421.09,0.72,1952.0,1612.0,487.0,126.0,12.0,6090322.0,4188.0,5300.0,1,0.0,0,13114.0,1,0.0,0.0,6767053.0,4138.0,1635.3438859352343
92691.0,317400.99,0.37,3804.0,2041.0,57.0,4.0,0.0,7795153.0,5907.0,0.0,0,37439.0,2,0.0,0,0.0,0.0,8486625.0,5841.0,1452.9404211607603
92692.0,352459.84,0.49,3542.0,2234.0,292.0,57.0,2.0,9197510.0,6128.0,337.0,1,221291.0,4,0.0,0,0.0,0.0,10146600.0,6072.0,1671.0474308300395
92694.0,439455.08,1.0,1523.0,1633.0,496.0,435.0,51.0,6644647.0,4137.0,18105.0,1,0.0,0,0.0,0,0.0,0.0,7700079.0,4186.0,1839.4837553750597
92701.0,228292.68,0.27,1147.0,426.0,1.0,0.0,0.0,1172068.0,1574.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1255359.0,1546.0,812.0045278137128
92703.0,197969.13,0.23,2279.0,678.0,1.0,1.0,0.0,1857435.0,2958.0,110476.0,13,101078.0,1,14497.0,4,0.0,0.0,1993322.0,2938.0,678.4622191967325
92704.0,226806.75,0.23,3629.0,1099.0,0.0,0.0,0.0,3613164.0,4728.0,144998.0,14,577505.0,7,18871.0,4,9655.0,1.0,3866750.0,4683.0,825.6993380311766
92705.0,491206.69,0.51,2781.0,2210.0,133.0,48.0,0.0,7833067.0,5172.0,34206.0,3,277348.0,3,2327.0,1,46411.0,1.0,8667468.0,5167.0,1677.4662279852912
92706.0,287727.78,0.32,2006.0,950.0,1.0,0.0,0.0,2532020.0,2957.0,17901.0,2,102649.0,3,1358.0,1,3457.0,1.0,2752782.0,2947.0,934.0963691890057
92707.0,212289.28,0.24,2767.0,858.0,0.0,0.0,0.0,2699792.0,3625.0,64237.0,4,6774.0,2,5500.0,1,0.0,0.0,2912319.0,3595.0,810.1026425591099
92708.0,314771.18,0.37,4048.0,2416.0,3.0,0.0,0.0,6870945.0,6466.0,261467.28999999963,14,36751.0,5,67793.0,6,24508.0,1.0,7383640.0,6341.0,1164.4283236082638
92714.0,357500.0,0.0,6.0,0.0,0.0,0.0,0.0,4668.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0.0,4846.0,5.0,969.2
92780.0,291117.54,0.37,2126.0,1191.0,13.0,0.0,0.0,3155941.0,3330.0,17186.0,1,113770.0,2,4683.0,1,0.0,0.0,3440837.0,3294.0,1044.577109896782
92782.0,469804.23,0.5,1214.0,866.0,85.0,16.0,0.0,3069074.0,2180.0,50663.0,4,10462.0,2,0.0,0,0.0,0.0,3431951.0,2185.0,1570.6869565217391
92801.0,234112.99,0.27,2021.0,760.0,0.0,0.0,0.0,2104194.0,2781.0,37311.0,5,37465.0,2,0.0,0,0.0,0.0,2283433.0,2762.0,826.731716147719
92802.0,252988.91,0.32,1310.0,622.0,0.0,0.0,0.0,1496371.0,1932.0,91135.0,10,75000.0,1,45649.0,4,0.0,0.0,1604550.0,1905.0,842.2834645669292
92804.0,243784.52,0.28,3835.0,1464.0,1.0,0.0,0.0,4061133.0,5300.0,109063.0,13,1000.0,1,11343.0,1,29749.0,1.0,4374316.0,5216.0,838.6342024539878
92805.0,231529.99,0.27,2892.0,1042.0,1.0,0.0,0.0,3003049.0,3935.0,36321.0,4,0.0,0,4479.0,2,0.0,0.0,3280270.0,3944.0,831.7114604462474
92806.0,272581.29,0.32,1799.0,840.0,4.0,1.0,0.0,2371665.0,2644.0,45190.0,6,49554.0,2,2850.0,1,0.0,0.0,2564300.0,2647.0,968.7570834907442
92807.0,395754.15,0.57,2827.0,1772.0,319.0,135.0,13.0,7120508.0,5066.0,5460.0,1,3150.0,1,0.0,0,0.0,0.0,7995890.0,5080.0,1573.994094488189
92808.0,414382.49,0.52,1540.0,896.0,158.0,44.0,5.0,4334180.0,2642.0,45555.0,2,0.0,0,10541.0,1,0.0,0.0,4826522.0,2637.0,1830.3079256731135
92809.0,313500.0,0.0,1.0,0.0,0.0,0.0,0.0,1823.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2130.0,1.0,2130.0
92821.0,334629.35,0.95,1567.0,2085.0,426.0,408.0,36.0,5056255.0,4522.0,0.0,0,292648.0,2,0.0,0,0.0,0.0,5650839.0,4523.0,1249.3564006190581
92823.0,384852.79,0.73,413.0,348.0,73.0,27.0,15.0,1127117.0,877.0,0.0,0,5473.0,1,0.0,0,0.0,0.0,1278236.0,877.0,1457.509692132269
92831.0,338911.44,0.4,1519.0,970.0,15.0,0.0,0.0,2626412.0,2505.0,7973.0,1,58973.0,1,0.0,0,2500.0,1.0,2876218.0,2503.0,1149.1082700759089
92832.0,251938.44,0.34,1131.0,582.0,0.0,0.0,0.0,1328671.0,1713.0,19293.0,4,177391.0,2,600.0,1,0.0,0.0,1470092.0,1720.0,854.7046511627907
92833.0,290505.71,0.39,3356.0,1769.0,110.0,22.0,0.0,4769592.0,5257.0,12562.0,4,104135.0,1,6000.0,2,6899.0,1.0,5209866.0,5196.0,1002.6685912240184
92835.0,418558.51,0.44,1786.0,1289.0,41.0,2.0,0.0,4209468.0,3118.0,10612.0,2,45248.0,3,0.0,0,22183.0,1.0,4605095.0,3077.0,1496.6184595385116
92840.0,234784.13,0.32,2701.0,1246.0,0.0,1.0,0.0,2833185.0,3947.0,261467.28999999963,14,281903.0,5,23960.0,5,0.0,0.0,3082334.0,3965.0,777.3856242118537
92841.0,249433.56,0.3,1759.0,742.0,1.0,0.0,0.0,1921741.0,2502.0,233208.0,14,135120.0,2,16185.0,3,0.0,0.0,2057903.0,2463.0,835.526999593991
92843.0,219790.31,0.26,1996.0,686.0,0.0,0.0,0.0,1760492.0,2682.0,240307.0,14,141198.0,5,4930.0,2,0.0,0.0,1873406.0,2622.0,714.4950419527079
92844.0,233576.67,0.33,798.0,390.0,0.0,0.0,0.0,867196.0,1188.0,96325.0,8,0.0,0,0.0,0,11815.0,1.0,937478.0,1185.0,791.1206751054852
92845.0,256023.44,0.38,1371.0,846.0,3.0,0.0,0.0,1747003.0,2220.0,0.0,0,55077.0,1,0.0,0,0.0,0.0,1896628.0,2193.0,864.8554491564067
92846.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1116.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1457.0,1.0,1457.0
92860.0,317036.71,0.74,1399.0,1640.0,418.0,32.0,0.0,4569163.0,3489.0,38378.0,3,172463.0,5,83349.79999999928,2,0.0,0.0,5042751.0,3495.0,1442.8472103004292
92861.0,689303.62,0.55,548.0,559.0,23.0,7.0,0.0,2350749.0,1137.0,0.0,0,0.0,0,0.0,0,81746.0,1.0,2591450.0,1140.0,2273.2017543859647
92865.0,281015.7,0.36,1398.0,790.0,4.0,0.0,0.0,2001372.0,2192.0,14678.0,2,41627.0,2,5196.0,1,0.0,0.0,2192496.0,2170.0,1010.3668202764977
92866.0,289684.12,0.44,655.0,500.0,3.0,0.0,0.0,1037060.0,1157.0,7231.0,1,0.0,0,0.0,0,0.0,0.0,1139966.0,1153.0,988.6955767562879
92867.0,378625.45,0.45,2999.0,1986.0,128.0,21.0,1.0,6275811.0,5135.0,118961.0,2,4286.0,1,8495.0,2,0.0,0.0,6990185.0,5147.0,1358.108606955508
92868.0,234868.19,0.35,712.0,373.0,3.0,0.0,0.0,875526.0,1088.0,21371.0,3,0.0,0,0.0,0,2778.0,1.0,957629.0,1084.0,883.4215867158672
92869.0,402187.28,0.46,2474.0,1792.0,72.0,17.0,0.0,6282872.0,4354.0,99524.0,7,7399.0,2,36121.0,4,0.0,0.0,6960202.0,4331.0,1607.06580466405
92870.0,308922.82,0.38,3190.0,1936.0,14.0,0.0,0.0,5330231.0,5140.0,60514.0,8,730.0,3,0.0,0,7908.0,1.0,5815378.0,5084.0,1143.8587726199842
92878.0,280142.34,0.77,41.0,116.0,3.0,0.0,0.0,155942.0,160.0,13103.0,1,0.0,0,2306.0,1,0.0,0.0,670961.0,613.0,1094.553017944535
92879.0,260403.17,0.4,2537.0,1326.0,100.0,14.0,2.0,4464668.0,3978.0,7523.0,2,0.0,0,5212.0,1,0.0,0.0,4771580.0,3895.0,1225.0526315789473
92880.0,361487.78,0.31,6349.639999999992,2453.0,77.0,97.0,1.0,11280266.0,9381.0,90083.0,6,0.0,0,19935.0,1,17330.0,1.0,11827984.0,8758.0,1350.5348253025804
92881.0,375194.18,0.52,2245.0,1446.0,200.0,32.0,27.0,5884558.0,3949.0,17923.0,1,36968.0,2,1472.0,1,8824.0,1.0,6475273.0,3897.0,1661.604567616115
92882.0,292739.22,0.62,3911.0,2244.0,587.0,241.0,55.0,8969449.0,7038.0,78013.0,6,165115.0,4,32073.0,2,3363.0,1.0,9748042.0,6949.0,1402.7978126349115
92883.0,321619.46,0.79,2648.0,1625.0,864.0,134.0,129.0,7048377.0,5399.0,50147.0,3,548428.0,4,2774.0,1,26988.0,2.0,8116759.0,5646.0,1437.6122918880624
92886.0,447102.86,0.69,3343.0,3156.0,659.0,166.0,19.0,10549378.0,7343.0,167169.0,11,15389.0,2,9454.0,2,0.0,0.0,11698065.0,7303.0,1601.8163768314391
